id,description,value
1472,"xTgT1tPjUXDabE4",9.826453
1473,"XytlF5kgEqWPhYb",50.054512
1473,"uTusNS0aSMy9BdY",0.258316
1474,"wxGKO1CTf7M1yLH",53.817787
1474,"TAv9pbJqLbbkQ5s",6.278846
1475,"MlS9KCS2S0t1VJk",0.644143
1475,"s56PTMXe4b4EY0Q",3.359270
1476,"eKWN2MoMU4DFNfg",426.680395
1476,"17hS5jyQ6AnkhIF",2.011400
1477,"4UB8GF8Z5exIuDx",7.874441
1477,"bOZdiZBr4Ij9NlG",0.082657
1478,"RhigBcgNBd4YkpX",3.526877
1478,"jnvqjTPmmrOEDeU",582.270489
1479,"HKVwPWRUc0OWjCz",35.112328
1479,"dri3KcCTqmeAxwh",1.403025
1480,"pWEiKrud9GUbbUj",98.104274
1480,"GZS2BD4hxXb15Dj",81.022357
1481,"i3RMsw4gHeLJVvk",0.231430
1481,"H0z4XIDVw5S1kXT",42.885570
1482,"agVIGeSdS4iWemC",347.415697
1482,"N6XJX2gDQjbrnyA",23.352408
1483,"G118BBYoCOu4Q8v",581.704939
1483,"XH3HPXDdyAvoGsB",8.016053
1484,"jyu3qg0RA77ZIwL",999.824961
1484,"ZG8FNn3qGxPCtkC",539.797907
1485,"H5E0cVUqYKvGbFk",5.457641
1485,"MMReoUrGLlyyvjw",7.825663
1486,"2s7YDy9C31fmzpZ",61.504162
1486,"RKYXkylgTrnfyMn",445.307921
1487,"8Xdx64vKHWLlEZT",0.507840
1487,"mAkGwUTY8yf2Ez0",40.232861
1488,"OAQ1sXKEVu8AYf1",677.557406
1488,"sWEUW1KK7j2Zs2z",493.623772
1489,"XEjsOVAqhBf8Ol6",8.142690
1489,"CxKwW56SNvTdSDV",2.870489
1490,"2jggcIQ6JHuPu3q",713.890442
1490,"4HfXbXYRPxhPCt7",9.339314
1491,"KJ3wU9RhoEunZbZ",99.337266
1491,"n2pkwqttkaWdbMk",0.477982
1492,"UZqFvf4frZTnVhF",0.359107
1492,"8Vv8tt3hP1o4Zfu",0.967796
1493,"eivkB2zfkazaqk0",7.602144
1493,"hx0TyBQMWlcbq1u",3.427149
1494,"pSKonJfjQ2U4r5h",0.380493
1494,"rj1c2A7FUXhoGEO",0.973635
1495,"vFL97TL71daN3Mr",0.053257
1495,"ohfLbFPYiRiiTyd",76.731542
1496,"XUKMQNA5VmkVCX7",646.839843
1496,"xOkc4W0Dz8EPhPe",39.090205
1497,"j89uqjlN9qi3AQm",889.782422
1497,"pk23CxRiqp45wPH",526.421605
1498,"ENvAox4YEQd3KsJ",0.288829
1498,"1LUsGM0LYPQiBJ3",53.678570
1499,"ZuPhAXqntsMZskf",1.133666
1499,"pfDHPlYp8lKQujx",5.717370
1500,"viemw3SbtTPQuMv",975.264544
1500,"QFRyR9ZyEexOYxj",342.852070
1501,"eDlZ4X5jitQG4Um",0.155404
1501,"zPBcQ854VyvAF5X",411.649079
1502,"akx4m8AK05IdCzG",85.554086
1502,"yW7396UquUP6QsX",549.563168
1503,"odlsCAoZtokPU8N",78.152866
1503,"IeboIUMcAfg18LH",0.795711
1504,"aeTBD8NfcJtQyqn",39.234905
1504,"VAPZfa2oIIDAduy",3.808954
1505,"n0oF3T3K1Ihbvo0",631.136741
1505,"EkYhokScOMnDFzI",9.275628
1506,"8H8JlRmq1N3RqQH",871.069515
1506,"FYZuGZXZPRYgjV6",38.113471
1507,"GqDZjYBF0qMUBum",0.937546
1507,"G9MFNBqjqOlmon0",1.317610
1508,"LkDLc1ylBKOKiyv",197.747927
1508,"8qNV4Em8THKk5BR",2.267185
1509,"KrMM3g82ZHTcBCs",3.398823
1509,"Uk161Zsvm5huFea",987.577624
1510,"VorJW4HATtk7Bfz",0.956254
1510,"6Q8xMvyZdgetQqA",8.249911
1511,"rZwJ9RPVx7cl4XJ",71.786298
1511,"h2nTz9ho5jO7rKp",50.585906
1512,"8FuN8BaaBztv46Q",3.905892
1512,"MS5BtvZ3ajHRZqf",22.230890
1513,"lO4clzUrQAsF7vz",7.687686
1513,"pm1KVjCfSsbGo8u",0.966014
1514,"6Kngt1164nMkIqV",99.003473
1514,"3PpGz58nywgr8wf",2.665438
1515,"QZO3J0HxiQ0V7oZ",5.185318
1515,"f6vE9TcVRusl6Uu",47.285164
1516,"WxWKewqMhhR7Nmw",112.892321
1516,"R6m58neckzEmsQy",9.076837
1517,"eRmK2VtCtFXi6Cw",55.264722
1517,"LXe5z6thJiw2Wzh",7.988307
1518,"8AJctfaBIhaGbhs",2.254069
1518,"Xo51C9RdlWKnI8I",118.838282
1519,"v8JSV69skSYG7tj",651.053297
1519,"GW5fDMMIe6hGR91",341.947903
1520,"YmjzcefiO5FiBd1",62.669882
1520,"v7hFP8xZb6VzKt7",0.770986
1521,"Y611gJkAmXeBAnj",616.874576
1521,"Hs98IBabOZE5S37",892.323561
1522,"nQcNpgqhhkh0GqO",1.964206
1522,"ZuuzlGuNYlzEPlr",702.205091
1523,"LGPv2XqMymEvi5m",3.419631
1523,"jGTzTIts6lUxdn9",743.098228
1524,"ifDUdXtJbBh0Kpp",618.841789
1524,"j9ykiFhUhmwDRcP",45.630932
1525,"6zWzNUeygm7e0na",0.859582
1525,"xNUM38PRvc9YZha",4.623762
1526,"GkX8uT6ZJVylA0e",0.409438
1526,"OQNEv2zvGIMOl5l",97.707500
1527,"bqULyZ5hsS1h4xs",1.773017
1527,"DVVj0sVems2krYD",0.992199
1528,"PBPbyBHSxXKSRew",48.936867
1528,"RM3dJlR77jIM9ec",7.864826
1529,"tjDAHcS78c1MMvp",179.189940
1529,"LjgFcnNGtp3QjYH",0.852977
1530,"y2p6940A98RTH5q",5.949600
1530,"2sVGqcxh8lBq3bA",33.742117
1531,"TZGj5HSbmlxOcjL",98.340985
1531,"oUKauXOCNrjicNp",29.124264
1532,"aCv5ZsKDoKEQPBM",626.510587
1532,"EFvSmRioJ9NmNOS",52.978314
1533,"7jygda78RB91iKz",10.157523
1533,"IuXvEFuzJ8tnHD1",0.428036
1534,"6aNOEWRai9E2LOd",0.463659
1534,"BgfiyC4IPBI4UKh",7.791882
1535,"9MF1Dy6uUiVoD5H",300.803592
1535,"bbLZ6ZOOgT6v6iU",0.598783
1536,"CmqnPQLbB5PMGki",6.811638
1536,"ulWGwtEt9QkLPib",5.477696
1537,"D6PA7Idj3vMAWkO",34.414159
1537,"6FwcJlZbq5CKLAC",4.097960
1538,"QDz0tlQCWlI5p3H",0.768710
1538,"cjgi1uM2FCo66bg",44.251354
1539,"uSG9WKTd1gZW6XN",0.226257
1539,"dYOb8es2HolKljT",1.667002
1540,"fVG7JTxauWAqEYD",4.444041
1540,"Q5icBHasZ0RrRZ2",51.565554
1541,"r1dxrHZ0XQmVWfY",0.339706
1541,"VosV9yrGTgRED0n",8.623283
1542,"57Gn4EFjhKahjGu",7.357007
1542,"CMUNrs4eT8EiBzD",6.317627
1543,"KiAIn70cwT23VCn",7.052679
1543,"AOn4uQa82Is7Cnw",29.993304
1544,"TqHtawe1uqCRSSo",0.939128
1544,"jhUe4CXijl13i0A",87.156289
1545,"uvbTBE7NmSTwGcG",62.993122
1545,"I3SyRP2pevKWzPM",0.858232
1546,"QFQiy2Uvpib5jp8",340.465680
1546,"Nv3Nw146owZWiOK",27.267544
1547,"Jp35rvCF30Hcufg",1.736257
1547,"zXRGUrOGtWG6FU8",54.745415
1548,"uykealN0ojyLGug",0.637368
1548,"9jyUaiiuFZY1Zbu",1.653723
1549,"Ys91H33ylPJAMB5",28.160531
1549,"SoN8Ip75w0AriKr",0.259332
1550,"q7mPXhQASCes47P",68.054171
1550,"fGXlOLrnJtgp7YP",2.051989
1551,"ZYNyPTbZ3mXdfHG",7.000760
1551,"PRItpEunqJ6eqH3",0.144430
1552,"Xp7K0pgBVZwztud",101.570887
1552,"CPCArFAm3zvMpoM",959.915516
1553,"xz0K97fT0MdrNWu",1.066626
1553,"TJCtTsSvVakGiz4",0.071868
1554,"kfver8lxQ7XHbM6",5.315046
1554,"fW5ojgiQtLIXnfx",8.567815
1555,"WMIfiEehUaXKEmt",448.080828
1555,"f7ZjqdfqaA7q1LQ",2.410079
1556,"opFuZBZQDtvZRiK",57.902874
1556,"gD07tryU6Qwen2K",6.597314
1557,"6IELSiCP20jP66c",0.199715
1557,"JKRQPQ2EIhCG2Yv",1.406604
1558,"ceQNou3BX8agCbT",8.350974
1558,"gTOtZDy6Uj5Rsm7",0.988617
1559,"VVoQA6hKozY8F3Y",0.125573
1559,"NRb23EOcr6e1Ijl",3.722982
1560,"86yl5Cn4Onqv5ge",41.877483
1560,"z9s4frquhqPW8M6",0.716635
1561,"p44khPywqhH1SlQ",0.962040
1561,"Bo7MrYUtI2uKIsA",842.996270
1562,"vDJPdAhDqrzBpb6",0.701742
1562,"UWPVezjHZSpokDG",0.688109
1563,"j4hol74zYio320Y",22.760139
1563,"cZckYi5KHLBWuvr",741.715978
1564,"BgV4O4EOKjztRHB",0.551161
1564,"7XR0pIg8etcXiRs",989.329173
1565,"wumBnEjWDGRtWNQ",9.514594
1565,"dnSyxMzBLKne7A3",8.622936
1566,"XdFlk3J9qb3Cb15",6.814784
1566,"vQTIRKKN1TXukcl",68.989990
1567,"P6f05ILl1FYRaZZ",4.853276
1567,"SoOua0ZP5vX96AC",0.231967
1568,"16ufwMievcx5ho9",948.004205
1568,"fVRyL1M79fuNUlm",7.484378
1569,"H3xlJzNdQcw0iE6",66.228878
1569,"wGaSPFuivqOcwHK",581.234435
1570,"V91dFCXtqnqvxu9",9.247812
1570,"BCxLlM1pbIhSjnc",5.186698
1571,"gK75LQBcbvzyviF",232.537146
1571,"Fy0YAeMtXvj7cPo",8.848729
1572,"0VVYLUYryZJm9cK",0.044296
1572,"XiGfqemXcsPFp2r",0.846043
1573,"ZneAaFojJ3xMkhl",1.910808
1573,"Aq2AHN1aZVEohdP",204.960585
1574,"G5kf8UVTmq8FGM8",39.310413
1574,"5BEXB04gRKrwMY2",16.312628
1575,"SlU8Yeku1BT4fWO",1.241817
1575,"tEzTp2FhGRywOLD",3.598155
1576,"yaovvMJuR6iw6g2",0.097181
1576,"ZTsYUZlSAvW0ipG",0.955130
1577,"MD66HJZ07pPWHgW",0.866625
1577,"eMcMTqm9Chujtd7",590.697352
1578,"unkkDhw0JABtsuD",906.822186
1578,"Mv02df9OnLp9MoB",0.236856
1579,"67lWvyfPJj1QpPs",0.958850
1579,"J9KrXMhcKhRdxyC",4.135836
1580,"4ld6CrkXxzPMisb",159.876647
1580,"rZN6RL712pDzGOz",0.376500
1581,"6z61noNSLm21S2v",85.587692
1581,"YZSOBByytUVfNoW",848.758296
1582,"aMJOadK96lpB4gn",381.400804
1582,"PZvtY6cZ9B2yoUd",0.240827
1583,"zg2I5GHSgLf1hAZ",0.567538
1583,"7fvOOMjORUCel4c",0.886666
1584,"ReSavYuwrhpFZLe",6.566687
1584,"maC84rxNEgVRxjd",0.649946
1585,"S4nPs4uyrwAywFR",885.592291
1585,"UYfcXAkMeXUYQxZ",0.341869
1586,"h2wrTmOWu8CASUx",659.369116
1586,"jM1RTk8VOYwbCoG",8.609454
1587,"WQgsQoWHyv6BB3V",19.072137
1587,"AfY0naDR2kctvzQ",0.374280
1588,"vi0c0vxG3ILq1Tk",44.010956
1588,"pUzJ5jiLW4P27d4",131.747284
1589,"jrM0c1sgYFYlhvF",5.938962
1589,"z2jSmGzc6FJ1VAz",886.728903
1590,"H2uhCy84gApwkQj",7.874437
1590,"FhvdwgFM9f395HJ",9.296973
1591,"gFDDNx19xeBMXd7",677.414996
1591,"76Cc6PMShqSEuR3",0.209365
1592,"hkBhOm2MK9rHoUs",289.840788
1592,"h5ykJPLM6AfuRBp",4.343721
1593,"X4st7iMQnNuGaDQ",0.301127
1593,"N2cAor4mOTSNT0c",602.027273
1594,"Lgv2PyxWIvWOoWp",0.160324
1594,"DulVYxpdMlMnmf0",6.678471
1595,"bGMgRYAHKWV56F5",81.334865
1595,"R4MaWRzdcDYxxJF",0.280055
1596,"4B42XAaq9063imV",9.357625
1596,"RnkRoLRlmk5b71Z",0.132419
1597,"F5CoQzKsNhRoVKS",19.588560
1597,"VKJwagDrKX3C6Qs",0.607189
1598,"m8uEFHu61T6Liaz",919.140184
1598,"GXALCiaCfW2RHhE",0.265504
1599,"cBCeFza2qevO4Gm",73.985161
1599,"FBsbwtdqfz8hAqS",79.166365
1600,"PlbuvQIJ5pnw5fB",60.002479
1600,"4pUM2ZuE5ipf8Yk",78.073470
1601,"mHjMeUsy7vzW8uu",0.538736
1601,"yxxAzqdNhS4HTYY",88.561312
1602,"XbXSNjb2rb1rrBS",0.172900
1602,"WBIgVM9c7OL05T1",187.422174
1603,"v2lWb22LikWBmVU",0.614099
1603,"BtCOf1zoJv4f9Te",79.733254
1604,"EakHLOPdvJjOt35",7.466119
1604,"B01RTuvrJGYiNTT",22.667614
1605,"d2fCerqBOgyd8eI",5.278256
1605,"kMih7jRXdHlf4d3",0.915244
1606,"CQUc5jX3cfE2Laq",0.033652
1606,"vXRuvqLv9e9Kn7D",180.067386
1607,"5J8dNDm8z5uz265",0.962142
1607,"ZQUXbQTfXiKxSwm",0.380165
1608,"tll735dsKtOTWaa",744.285399
1608,"8KMJuGfgmKeORlo",0.813003
1609,"llWmvgKIGSx8RV7",196.611920
1609,"IpJRUqXzzpIeg9U",49.532057
1610,"x85RaD4UHtR3NhQ",8.671236
1610,"VdW44rfGqiaVT8l",1.980887
1611,"52uRaCjYBjVwEi2",0.690581
1611,"0lh7bzMqZ9F8pQm",4.803458
1612,"TxpcSfpniJu3yo2",0.979816
1612,"QblUTelkoJwzNP6",97.122054
1613,"tatCgxYdE0AhbtZ",96.964434
1613,"wBRj7Gdub4ef8tR",8.374484
1614,"eqQ4nCPBi3X9Pti",0.069148
1614,"ttnngbAz4BJVHe3",0.652901
1615,"oeVJcCJjEtTnNxv",762.549807
1615,"tztQOIcIKMqWAgX",0.881439
1616,"igNvBLYCh3a6STa",0.206877
1616,"sJmTQIa0dwlk7fn",0.685666
1617,"bSxxArhJYtLjx9Z",0.653584
1617,"sCE4x068EpMhAz7",6.355252
1618,"oDUnktmahGH9rXG",0.469054
1618,"82Dw7rd7Ev0NWfX",207.291958
1619,"zqIfVsTETy4qJHT",141.189395
1619,"IZb8QNi7XoAjexA",84.946627
1620,"prS6xdHxRxLVhYw",1.346041
1620,"DP80w8nP1OknRRB",17.624926
1621,"Z94zFX7aNrjeUaO",0.344879
1621,"1XXVvHcpTGTCxzk",10.883994
1622,"zRQeIhA4murDnzc",60.765734
1622,"oxWZPgUgoNy8mTq",30.557433
1623,"BLkaT6w42aeMtRJ",8.024521
1623,"dGqcRv5J4KHbUFA",613.883378
1624,"rMPyt7lh157ceaP",251.253599
1624,"P3RJ5fxx0DdXk2O",47.097731
1625,"2KHA6dkXdm5OTOa",52.974771
1625,"82u5D4aCeX700YP",36.031267
1626,"6OWffjFYCzSFlmy",81.383218
1626,"EYqWsMePjgNjm0Z",56.157566
1627,"waEqrM6zlz2B548",738.683446
1627,"GYWa6FiCKt7pfIu",16.316458
1628,"i6umIXBbq1cwjJu",0.157698
1628,"K2XOzIXmAiUHwax",0.236893
1629,"KjMRrBXLLB4uXu0",84.256471
1629,"phRVgC9CbNcCHCE",6.785853
1630,"DYFH6eRffujleor",46.403491
1630,"fPir8yEctHCLgsn",856.689548
1631,"0jX2nRmKpY9XlMr",56.012212
1631,"KHeWA30IVa9MA3R",0.871167
1632,"zmw5YC3E6rifUGv",591.396176
1632,"BfHutEfT2Qh6QzN",0.300528
1633,"IrwXZ1TO6cxyi9m",570.199828
1633,"cWljfrAVLiUSvMT",0.105718
1634,"SfcGa8pChMDrtc5",3.653309
1634,"gwnzIfgrzGDPhu4",0.605208
1635,"cUN3E73mDAUCG1G",0.164031
1635,"h7FIpairWHHMiMu",1.576176
1636,"NO0XR4NRQV5Nb4w",565.949073
1636,"HTqQo0oQLMU4t3a",0.783251
1637,"W4xivR9bcpXP4N2",9.364814
1637,"sDd6x2z9H2TbtmF",0.548804
1638,"UPJkh4fACLhPVLN",3.389843
1638,"sWCkgj7PXsT7Xxj",79.920426
1639,"89tArtcYyucmpEc",472.755612
1639,"3aVPSa2aqlQJpLe",0.220345
1640,"j2PI7LncwT06I8w",618.573169
1640,"oMmrbL2Zl6PJ2q8",616.977999
1641,"zOf9aPnNLorNhBc",36.608930
1641,"mnDT1sEUJquwrzb",340.595845
1642,"GHPNehQRpoEBbdY",107.824333
1642,"YVzvETemOvUNjb6",14.116368
1643,"Bx88VRVgzIKI7XT",591.590311
1643,"ltsfqtzhevgrZlK",898.339067
1644,"BLMj0XqMa6JrLfw",0.243014
1644,"TTCF8vXVar7Gmco",0.331968
1645,"vx5Pi9xYQF3P1NG",67.084142
1645,"q7vNhDX7c1IZaNm",3.693518
1646,"5U8wFCHIzaXO32e",3.441243
1646,"ycafPxWmFFYvWoA",5.889146
1647,"aglt9d4Cgq51jvJ",35.819133
1647,"ENIwbu7yWdN9uFc",0.488611
1648,"hkJBHtblsI1R4RJ",25.994259
1648,"0QGGrrF1CSaI657",8.958256
1649,"Z7nfTCghO3C0DbK",9.587057
1649,"SVaSwIWjSYqj3Zl",8.657479
1650,"yGwNPFvudnAm1XQ",0.043117
1650,"7aXQT2KcbA7OoGw",97.665822
1651,"68Dqo9ullUHYzoT",5.541946
1651,"ACRmX1TwfDHbFB9",625.635854
1652,"rSI2Mpou7U8DEBz",0.719838
1652,"FDYxWvZ1fqkbIfp",98.628675
1653,"Cyn7M25y6LvbbuB",48.988157
1653,"6uwSYOJihWqHHfW",0.260301
1654,"hHXbQURtlbHkptf",0.623289
1654,"Iorkvx2YgBVhwNb",152.919677
1655,"ChsR3tEYhuIHF92",18.467708
1655,"osYNa7FlcZ2bIRv",1.277634
1656,"zhCWFApL3fDBP5d",0.329539
1656,"eeft9z1Dxz6N7Im",5.067090
1657,"wR7ilRTe2ao4m03",3.414854
1657,"z4HvkTJHtRAG3nR",59.291183
1658,"GAz6yQspGW8uwPd",1.727117
1658,"QjakyONSQ02f4zs",617.065393
1659,"NGk7hu0f0p9D6JK",82.846904
1659,"zWaBuKwLuHh8eH4",429.133410
1660,"ZsVbZ9DNSDphKde",517.936466
1660,"IhlCaaN8wNH8xVP",986.975835
1661,"TvVkDYTgDOFF9lc",24.262168
1661,"cxauhC9ZkTyMx3V",823.547151
1662,"GqWSXYMpDBCEExy",9.290734
1662,"hGSadnH0aeKm8kh",718.151498
1663,"z0Xyvqxt47KGNc4",82.978732
1663,"LiOlU5GUWcNwHZG",5.831768
1664,"wlIYqCUSTntPEaO",0.788684
1664,"Hjy47c3WaURzRb7",0.497439
1665,"qqVhpgMZsfNrByl",115.668278
1665,"piIfGxmdhzkoCFb",927.465524
1666,"Ug4DkX6IrXACddq",7.074418
1666,"4tvrBcOObhjwOLz",0.974486
1667,"ecxdTbLjRaSKmJe",2.524419
1667,"lzXvvep9m7ca47O",4.508682
1668,"zZEYJAXmDfcSgbZ",24.941942
1668,"jgcdMVmOvAAhi87",656.915747
1669,"KsW2Fds8jwHtTVX",876.130012
1669,"PzPGuU0oJj8Acd2",88.635358
1670,"fwU4J9xnp6ABVgR",38.445770
1670,"fqyU3tjrzBEAnQV",2.898304
1671,"cHz5zh3LPi993ZN",6.047760
1671,"Rl3x5rBObF4hcfZ",813.282202
1672,"D1yOmGa1MRG8sSX",95.437122
1672,"DKUfyTNkmfyvEhV",91.664634
1673,"8FPuCWXPShBs0bA",3.410491
1673,"yUNRXZ912uP41f0",65.960549
1674,"Yk4L8ag2zZAo1mc",0.986897
1674,"CZYaH2y2vRj4mzN",373.933355
1675,"43aOdiRxjHZbr8l",443.550382
1675,"VuoV2Y4nuwt6rxb",23.690886
1676,"VB2bzsUZqXrWtpA",32.389645
1676,"K2YDj4krhkF3XyS",9.564376
1677,"EctmE4437ONcmq5",88.756821
1677,"zhRMHctyLvqHyrO",86.822601
1678,"zii4ouq2EB9EwjN",0.297196
1678,"O0eT2u5S0xHeBiD",49.116761
1679,"20tAWXmaENt3HS9",132.665357
1679,"k7wvVHVpUGjI0P7",797.138208
1680,"8oAKfJ0WqCKvSTC",9.915136
1680,"ejbuvfYMTeBfFVl",798.253766
1681,"JQVkadXdLCHgAiy",551.336432
1681,"PLq90CUDgPv5fHG",12.796560
1682,"JDadCIA2LATFe7N",140.078130
1682,"lJOzkU1kEPR1j36",0.264126
1683,"k5Lnkbg4diZHolC",108.125926
1683,"MapfU2PqthIMJ3p",877.495352
1684,"gl701gwMOk23uJ3",51.060776
1684,"tSzaQF17FglJX49",2.602280
1685,"TBXwgvzN5CootQV",0.188311
1685,"j2GmMjdYr4RvCVQ",7.922074
1686,"TH1u5ZCpB3O7WTP",40.198452
1686,"NCf9bXXYyTBpzWM",0.532238
1687,"RlgW4DifcBCxUqJ",476.454057
1687,"TG5cZsBG9jgT5rv",7.274433
1688,"fiQoD0cwi8NtQTB",2.273817
1688,"tmR26yHCYuhLjEH",6.950521
1689,"xGLv6345iJcll40",0.958144
1689,"Yw4gHVg895s5RNc",0.011647
1690,"sQ2Yhto2x5Qytp6",3.023841
1690,"5RB1dSt7gs2vt6f",88.149003
1691,"NoRbblnL18lCTVz",242.540148
1691,"S5mWArqYInfHNRs",57.573819
1692,"qX3INzmvTyd7tYs",0.600980
1692,"OAcjZ3gesP1lYNk",85.062181
1693,"F418fBN6j5jMsrk",8.391394
1693,"ld2wEblYKCStA1X",0.622294
1694,"0XNh4o6B2qOTd7a",58.693864
1694,"kBC6XyPCxrbVSBL",0.617471
1695,"aGzDrlliaUFWntr",2.147513
1695,"NOXVtnP95CamlOE",0.058965
1696,"17AtkOuDEPbcLdM",7.103002
1696,"msWYez9NmqoBZcq",40.965868
1697,"qGGIzvcZiIRz5Dh",2.662490
1697,"t3I7slEHtfcrIBM",280.941467
1698,"kiNhvozZYbNMe69",3.590634
1698,"g6whpMrDD3iiYP2",9.773702
1699,"DkNytf4WeEyYqYD",8.556590
1699,"ZmM0FOQpI64HS0M",93.050055
1700,"ESKRvL8xmPphTHj",4.386870
1700,"sEKDCpMN7rK6lqp",30.068906
1701,"N7kJL4Q4a9pxNoM",21.697120
1701,"26IiLAIndvDwhRN",0.781653
1702,"R7v1gSHxRKs9u1m",203.599663
1702,"snS6zMd7s42OLRy",92.484072
1703,"TAvOOEERqjAgNvF",0.814122
1703,"cdbyAbG6pKJIr1Q",78.839336
1704,"G6pOTLYu5OBywmm",1.668619
1704,"1lp04Lt37CdGkks",0.503470
1705,"dU8xFI7JDvUKGYo",0.194047
1705,"rK3Mnw2QSiXEfPi",0.785803
1706,"qnUiaBhlkx6ZBAi",671.831253
1706,"TMOsBJkZmYxF3xe",0.259613
1707,"6ZHbvjTQu5l1mpD",7.267259
1707,"QPkqAXxAg9IyZRT",5.700900
1708,"3s5jObwXMJpXxrF",6.208958
1708,"Z9iT4XgvW9Gzqdh",73.044840
1709,"csIeTN8QiJnY14w",5.558566
1709,"aWdPZyDqcoJAlvD",19.315271
1710,"W2noiKqdLxfbipT",218.138813
1710,"AsmVPOXhEB92q1U",87.587552
1711,"5wKp9f4LIb06yjp",452.415470
1711,"yHtTK6RwsH3Y6nA",5.313367
1712,"JnI0AqjT6PFwx37",38.997428
1712,"HqeAcibSaleQJfH",5.022554
1713,"qp3PkkYROiNRKOp",21.236301
1713,"ztP1f9Ir1RTKhh5",985.805180
1714,"bL0zn0KJ6dEJJdX",6.848477
1714,"hGsPR5b1qxWC8wN",6.048314
1715,"8SnCLalDC08oTEm",85.643858
1715,"MRet7kuIKqgHSxm",2.007729
1716,"CHWSGNCtpVsgXts",0.769873
1716,"23LneUaSax6gKhb",6.147992
1717,"k3Jw07YfypbBbRh",0.145530
1717,"3M4NBGfYXnW6QOw",0.813207
1718,"HiedzzG9mPJ9PiZ",1.176731
1718,"90eIO8w6FnjUwm4",813.100302
1719,"S1uRj2h5gnGlU27",712.664405
1719,"jSrnmclnUBpSpxT",946.426144
1720,"Ej1o00gNXRH56xR",0.845807
1720,"ghxhsDo8P4HcNf0",0.292768
1721,"GYm4YOp7iozueGL",622.495051
1721,"G8Zpny2BRZC9PdX",9.007673
1722,"xdkTzna4q5yM8kW",10.932523
1722,"tjMGyNOvpKXIECT",978.976779
1723,"NbZyiB63yNriHqD",292.597392
1723,"1Scg9tPBpUOUXe9",59.085068
1724,"k6Joux7YOxkkpow",7.985690
1724,"6no8gfefI1DHm0c",0.266505
1725,"mGr8x6nmRjJYaNz",0.599113
1725,"5tq9wffs0zZQIyu",48.130824
1726,"ksLltTke5jG15E5",286.507743
1726,"9gyZNgRdh4I0WIr",0.018369
1727,"fegu0rLWzor9krc",523.582042
1727,"e8PmuzPrxNIWavc",617.369251
1728,"zFnquk6CVa44ZtW",19.723729
1728,"JWk6a37rjbgfkOC",89.267784
1729,"8w0MgCsUTi7Y5rZ",59.489970
1729,"k9Y7d5ppUwSEFsx",0.200177
1730,"1hVJBOHaeMJyh5O",0.554846
1730,"YKs1nO8AOvLKZr6",5.531069
1731,"YMK8eXJRWtEvOAY",76.334090
1731,"cAQzpdZoevk150X",8.575787
1732,"fsvL9Z52IXSORQs",956.228993
1732,"5i3QBLvdPiA0e8M",607.151910
1733,"fPYqPlzXn5nXiwE",0.085874
1733,"xGbbF00DNdDN4l4",529.651652
1734,"m8JBwZi8fqBVuXv",1.706242
1734,"YrMUsWGiQM0Kz3J",0.456669
1735,"eNaAAGB7vtenYFl",3.376313
1735,"asF0t4qdjSke38Y",5.892221
1736,"wNUehGRq6dTQurb",59.489869
1736,"9FrNMsXTtYS0Fnd",663.178258
1737,"akQhXakAs148Z0u",592.296820
1737,"7RwrsbwrO94AFXC",5.737184
1738,"u5bQAmRqwW3fGEv",18.878661
1738,"1Xm0GBfjEBw8wcz",95.633193
1739,"BY4qXyAyC3LEfWG",0.165067
1739,"raeIo5DpRAuFxOZ",78.270136
1740,"bHnXjBidasV8Upn",19.952097
1740,"TtxqUTip4L1tlkL",76.667850
1741,"jGPPN2RbvSc9W6q",0.626901
1741,"qOtWiOhclx1pqUI",2.892462
1742,"Wllgur15L8VjzaG",0.015529
1742,"qz7NdM3ISNo3Xmq",582.120394
1743,"27Rk87JmNafX3ry",7.482796
1743,"DT2s7w5Ly1NiJCn",5.694902
1744,"1oSGZPmyD0srIjP",0.004104
1744,"88JbBN6a82DkClx",426.815333
1745,"DmBDQVKYFE9nfHh",663.535568
1745,"M9piAAzxN1vtW0U",830.905674
1746,"ZCqbnIXEcdGeJ7Z",0.385016
1746,"teF5DnFkyY2WLXH",9.129391
1747,"RmbTRxLUIKNhToL",41.495579
1747,"c44M4KTXmpSX1nL",33.953516
1748,"SDv0IzseSFWErgK",900.183987
1748,"QXmChmbOulkLNMR",0.209419
1749,"tTNa7Fc5zURaSgJ",0.110412
1749,"cd1pQgHyiEslC2o",3.648295
1750,"6y86MZEVhkMoxva",6.620476
1750,"bn2hPWjIeKWMjah",97.437635
1751,"qpah6d1eqxXhDjo",0.062291
1751,"yDrHK5vLh12yNv9",79.709762
1752,"3Zm2UmiV2TQSABj",7.797905
1752,"hOZiJI3I0Pa7OKX",0.430996
1753,"5z2WBajaPjOZMFo",41.088478
1753,"bzMi5rTomSZh0rJ",0.689442
1754,"uC8f98U46hCnRU5",5.943798
1754,"Q9MvHhKlRngGBIp",2.630496
1755,"4RRtvCC7cUIfwh5",20.666490
1755,"HmkrqP8bqtSHgRx",0.851154
1756,"cVFY0SbSdDvx1y5",87.853314
1756,"jopi1y38b6ZVW1f",887.960801
1757,"DrqzNXWD8mrsFkB",0.357993
1757,"IoyOjcFRg9yeMPp",842.445408
1758,"bIkkUNI7RyZVTCy",0.258763
1758,"aiinfquMTljbZ4N",4.996907
